unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,fold,SeasonalNaive
256,2019-06-05,2019-06-04,-0.11220279,-0.09541106,-0.09795642,-0.09395099,-0.1172871,-0.09871735,-0.09119801,-0.1260568,-0.11718555,-0.100212395,-0.08348556593543664,0,0.00797190198205469
256,2019-06-06,2019-06-04,-0.13256258,-0.18285093,-0.1670175,-0.209489,-0.16750471,-0.13907295,-0.2061165,-0.1838226,-0.18125096,-0.18359704,-0.2589345860220526,0,-0.06326537745027697
256,2019-06-07,2019-06-04,-0.16974322,-0.20196223,-0.2106888,-0.24265957,-0.17405829,-0.11655085,-0.24750954,-0.19689937,-0.19947904,-0.19734788,-0.34728125571105783,0,0.08231997964287242
256,2019-06-08,2019-06-04,-0.20645905,-0.18066455,-0.2229258,-0.21620944,-0.23334725,-0.17600816,-0.20634924,-0.26501173,-0.24662706,-0.1885105,-0.3787003178187675,0,0.07081002619747388
256,2019-06-09,2019-06-04,-0.19698995,-0.24503936,-0.27421996,-0.2805016,-0.2744358,-0.21728158,-0.27907595,-0.3290708,-0.29462522,-0.21757837,-0.1696546768645016,0,0.39775492001136287
256,2019-06-10,2019-06-04,-0.17996207,-0.20651667,-0.18315059,-0.22087279,-0.22611415,-0.19549437,-0.22237235,-0.2593468,-0.25002196,-0.18851689,-0.07135345284434087,0,0.09538533220251404
256,2019-06-11,2019-06-04,-0.17874826,-0.16402483,-0.1667106,-0.15568449,-0.17395866,-0.17227066,-0.15641554,-0.22291642,-0.19169727,-0.13313839,0.03876880444406703,0,-0.15098988749358502
256,2019-06-12,2019-06-04,-0.18194366,-0.15341635,-0.16591772,-0.14804995,-0.19298798,-0.18000722,-0.1568749,-0.19488579,-0.18306531,-0.12910117,0.07889810159153773,0,-0.13979101387103504
256,2019-06-13,2019-06-04,-0.1845874,-0.20204759,-0.18331501,-0.23466119,-0.20497446,-0.19032943,-0.23780437,-0.21168834,-0.22731222,-0.16965815,-0.04460058807936043,0,-0.12050406485442124
256,2019-06-14,2019-06-04,-0.20611504,-0.22368926,-0.2148534,-0.26194072,-0.20530564,-0.17285034,-0.25304052,-0.22334108,-0.24067539,-0.17844233,-0.05455514241051591,0,-0.3566136503965162
256,2019-06-15,2019-06-04,-0.24266896,-0.1878103,-0.21968493,-0.21450686,-0.26255238,-0.2156567,-0.22514947,-0.28474063,-0.27038205,-0.15603764,-0.004471290931889741,0,-0.26920022017605677
256,2019-06-16,2019-06-04,-0.22525984,-0.22119227,-0.29133666,-0.27803892,-0.29979283,-0.2397327,-0.2787947,-0.33966556,-0.31096393,-0.18496798,-0.14632369015085583,0,0.15573481783514437
256,2019-06-17,2019-06-04,-0.20080027,-0.20298225,-0.19768453,-0.24589984,-0.2339701,-0.2270525,-0.22713181,-0.26777527,-0.25525445,-0.1708885,0.017615376490361597,0,0.07018786655177667
256,2019-06-18,2019-06-04,-0.19539389,-0.1771306,-0.16426846,-0.16542675,-0.18269287,-0.200631,-0.17903078,-0.23582163,-0.19649577,-0.13388057,0.15386833889805274,0,-0.05548838187906174
257,2019-06-05,2019-06-04,-0.44400343,-0.43423158,-0.4347753,-0.44894376,-0.4153459,-0.4773079,-0.46169078,-0.45756918,-0.46154332,-0.44158435,-0.44254031676211153,0,-0.34473952240941225
257,2019-06-06,2019-06-04,-0.22358839,-0.27493677,-0.31781605,-0.31012714,-0.31795087,-0.30983138,-0.3090955,-0.35117412,-0.3771386,-0.3090884,-0.29271782328563606,0,-0.3043112305189347
257,2019-06-07,2019-06-04,-0.23966198,-0.30166012,-0.32898274,-0.30794713,-0.32513785,-0.31738016,-0.31014442,-0.35214645,-0.34365633,-0.30535242,-0.2683419414104953,0,-0.2511004639866151
257,2019-06-08,2019-06-04,-0.46289164,-0.46617696,-0.4608233,-0.47020325,-0.47386864,-0.4669484,-0.48269522,-0.513877,-0.44198006,-0.47726172,-0.42262343766900856,0,-0.25823486843787585
257,2019-06-09,2019-06-04,-0.47227192,-0.46422854,-0.43768102,-0.46558818,-0.4408878,-0.47359154,-0.4829539,-0.50085104,-0.45478922,-0.48191422,-0.5239914342473382,0,-0.4368922465715301
257,2019-06-10,2019-06-04,-0.46719903,-0.46257582,-0.45988658,-0.47336528,-0.4806921,-0.47994453,-0.47944036,-0.48039973,-0.47721332,-0.47923696,-0.5317203724028706,0,-0.44848565380482874
257,2019-06-11,2019-06-04,-0.46738127,-0.45322737,-0.46277457,-0.4587514,-0.45713323,-0.48860958,-0.47230196,-0.47510862,-0.46004438,-0.4660614,-0.5061554231191864,0,-0.3798170109614441
257,2019-06-12,2019-06-04,-0.43558693,-0.4121845,-0.40621096,-0.40996978,-0.37376758,-0.44852617,-0.4333443,-0.41218042,-0.40938157,-0.42185205,-0.44164851620570383,0,-0.3872486822648408
257,2019-06-13,2019-06-04,-0.2153085,-0.27162257,-0.2815932,-0.2904788,-0.27798432,-0.30009222,-0.29091522,-0.32970762,-0.32048783,-0.29275855,-0.2490195960216641,0,-0.2531813319515661
257,2019-06-14,2019-06-04,-0.25635576,-0.30298722,-0.3173344,-0.29857594,-0.300402,-0.3050005,-0.29455686,-0.36152962,-0.3261084,-0.29606125,-0.26120753695923454,0,-0.15240786907750828
257,2019-06-15,2019-06-04,-0.4642807,-0.4719877,-0.46589237,-0.46506584,-0.4473853,-0.45653707,-0.45911595,-0.51458937,-0.43472838,-0.47226065,-0.4452157184313343,0,-0.11079050977848741
257,2019-06-16,2019-06-04,-0.4600307,-0.46028456,-0.4575077,-0.46372077,-0.4532498,-0.48000574,-0.46488804,-0.51889676,-0.44604012,-0.48282418,-0.36049466557261306,0,-0.17410834928342642
257,2019-06-17,2019-06-04,-0.46469507,-0.45629892,-0.46269858,-0.46249425,-0.47993124,-0.45981288,-0.4772427,-0.5015311,-0.47007316,-0.4714375,-0.45651185881249706,0,-0.10454790588363418
257,2019-06-18,2019-06-04,-0.46385694,-0.443707,-0.44659358,-0.46166852,-0.45645812,-0.47137827,-0.4584649,-0.49649346,-0.45983934,-0.46641052,-0.4068682945058078,0,-0.0364737967445214
258,2019-06-05,2019-06-04,-0.65325457,-0.6597947,-0.64881206,-0.65809286,-0.6152656,-0.6464505,-0.66038644,-0.65076643,-0.6608305,-0.65959984,-0.22115055979635503,0,-0.03462095282647245
258,2019-06-06,2019-06-04,-0.6157617,-0.63853526,-0.6178469,-0.6214508,-0.593077,-0.6027615,-0.62717676,-0.6247028,-0.638664,-0.64811087,0.05790011219367669,0,0.051057718317588506
258,2019-06-07,2019-06-04,-0.57875854,-0.6227059,-0.62601,-0.6061002,-0.5988504,-0.6078937,-0.605743,-0.62796307,-0.61452675,-0.6399024,0.007920887359641146,0,0.08883963232903203
258,2019-06-08,2019-06-04,-0.65197146,-0.67958343,-0.6841723,-0.68583876,-0.666712,-0.65222096,-0.6883768,-0.7042631,-0.65801966,-0.69496894,-0.0905500853788455,0,-0.1319019440212916
258,2019-06-09,2019-06-04,-0.6581718,-0.68176144,-0.68020034,-0.6946294,-0.6910353,-0.6600637,-0.7002019,-0.7099292,-0.668542,-0.68176967,-0.10661483621835695,0,-0.19140102120466726
258,2019-06-10,2019-06-04,-0.644469,-0.66020375,-0.6671264,-0.66992146,-0.66372097,-0.6454191,-0.6708409,-0.68309665,-0.65633315,-0.6620877,-0.07151038068016531,0,-0.06972540836466402
258,2019-06-11,2019-06-04,-0.6498589,-0.6527536,-0.651235,-0.6441492,-0.62569934,-0.64569265,-0.64995366,-0.66379195,-0.65202934,-0.6539904,-0.13249693479312533,0,0.1203741432362211
258,2019-06-12,2019-06-04,-0.6405397,-0.65300107,-0.63203305,-0.63393044,-0.5999479,-0.63150775,-0.64016974,-0.6335711,-0.6348927,-0.65278214,-0.07656780224075227,0,-0.1182171562691152
258,2019-06-13,2019-06-04,-0.60761666,-0.63607174,-0.5949178,-0.6070885,-0.5644165,-0.5938318,-0.60615313,-0.6062725,-0.6090157,-0.6339049,0.1971279528027757,0,0.35123056270771863
258,2019-06-14,2019-06-04,-0.5829089,-0.6276709,-0.60955137,-0.59160775,-0.5687682,-0.59844065,-0.5892819,-0.6290381,-0.60481787,-0.6205825,0.17779075271817865,0,0.17600578040267734
258,2019-06-15,2019-06-04,-0.6451924,-0.6812667,-0.6771451,-0.6777321,-0.6411493,-0.6452172,-0.6651011,-0.70469564,-0.65555155,-0.6729333,-0.12833199939028908,0,0.05938758912326111
258,2019-06-16,2019-06-04,-0.64594215,-0.67604166,-0.6820941,-0.69073,-0.6829937,-0.6563739,-0.6877078,-0.7167524,-0.6638751,-0.6738419,0.020713188954066934,0,0.084079706154362
258,2019-06-17,2019-06-04,-0.6396282,-0.65225434,-0.6651223,-0.66518086,-0.6671073,-0.6318609,-0.67530125,-0.6902945,-0.6539363,-0.6513161,0.001970979641303621,0,0.25811450691573573
258,2019-06-18,2019-06-04,-0.64584345,-0.64177907,-0.64557517,-0.6468177,-0.6287908,-0.63493323,-0.6426939,-0.6793513,-0.6516184,-0.64277226,-0.15064415333405495,0,0.34617314114713166
259,2019-06-05,2019-06-04,-0.22825682,-0.21711935,-0.20867811,-0.21986096,-0.22769767,-0.21400332,-0.22975506,-0.22763371,-0.21305262,-0.22247393,-0.2569008507022053,0,-0.20894312172843466
259,2019-06-06,2019-06-04,-0.20288831,-0.2023201,-0.20306055,-0.19786741,-0.22204803,-0.20575924,-0.20344116,-0.2025696,-0.21437055,-0.21381432,-0.20443224623090175,0,0.0028306121557407603
259,2019-06-07,2019-06-04,-0.1525872,-0.1589495,-0.17043763,-0.14753902,-0.16831188,-0.14264123,-0.15193057,-0.1848354,-0.1761165,-0.1617774,-0.07053046830413613,0,-0.3081823826741581
259,2019-06-08,2019-06-04,-0.25324145,-0.2677526,-0.26016125,-0.27072105,-0.27850443,-0.2509663,-0.27505302,-0.28970224,-0.24514478,-0.25794592,-0.11801336827816651,0,-0.2559511927027247
259,2019-06-09,2019-06-04,-0.25948912,-0.25176457,-0.2498819,-0.25821283,-0.26229924,-0.24134241,-0.26394585,-0.28468397,-0.25232735,-0.24237132,-0.2806423006892205,0,-0.43828552860300124
259,2019-06-10,2019-06-04,-0.23989266,-0.25313774,-0.2614479,-0.2679484,-0.25071704,-0.24283208,-0.26442003,-0.28721774,-0.2727841,-0.22353692,-0.3665863496422154,0,-0.3395210966570182
259,2019-06-11,2019-06-04,-0.24111171,-0.23534773,-0.23714334,-0.22807024,-0.21966961,-0.22026873,-0.23189819,-0.25027052,-0.22967836,-0.21036671,-0.3464061171532525,0,-0.28159195868870107
259,2019-06-12,2019-06-04,-0.23607954,-0.23378395,-0.23851295,-0.23748721,-0.22790603,-0.21719056,-0.24655646,-0.24586296,-0.22127403,-0.2212505,-0.26710967419662185,0,-0.28159195868870107
259,2019-06-13,2019-06-04,-0.19877592,-0.20963648,-0.19838542,-0.2042861,-0.20757934,-0.21843909,-0.20371565,-0.21341479,-0.2052154,-0.19739747,-0.1647840247525864,0,-0.24123149371077526
259,2019-06-14,2019-06-04,-0.17488506,-0.16353282,-0.17136426,-0.14661095,-0.16618249,-0.16160497,-0.1480603,-0.19576463,-0.17083873,-0.14619024,-0.12109975677647848,0,-0.2303104267167483
259,2019-06-15,2019-06-04,-0.24421082,-0.27426833,-0.2592126,-0.2674557,-0.2657779,-0.25422385,-0.2583061,-0.29368252,-0.2500529,-0.24457014,-0.10139435328725588,0,-0.1334453107697264
259,2019-06-16,2019-06-04,-0.24716432,-0.25728744,-0.25799477,-0.25599656,-0.27238643,-0.25179583,-0.24948864,-0.29074717,-0.24880375,-0.23324688,-0.07741548880037055,0,-0.2811171296889608
259,2019-06-17,2019-06-04,-0.23956496,-0.25338605,-0.26562017,-0.2698293,-0.26152557,-0.24221024,-0.25639015,-0.30222148,-0.27085182,-0.20954171,-0.21487848422518843,0,-0.31008169867311935
259,2019-06-18,2019-06-04,-0.24179545,-0.23888451,-0.231863,-0.2413406,-0.22654769,-0.22443071,-0.23751606,-0.2738096,-0.22439727,-0.19993666,-0.26212396969934865,0,-0.1994465417336286
26,2019-06-05,2019-06-04,0.02970551,0.012963913,-0.0050112754,0.013502583,-0.01638721,0.12094794,-0.0073316917,-0.017715901,0.0055958927,-0.019068643,0.1672957491265055,0,0.2081667447772573
26,2019-06-06,2019-06-04,0.21912676,0.3299269,0.20478277,0.26498187,0.21781562,0.38421702,0.28752905,0.18723783,0.058203965,0.3309792,0.4621224459081421,0,0.39506226857826787
26,2019-06-07,2019-06-04,0.03251198,0.069071114,0.0200499,0.0044583753,-0.016644284,0.07885434,-0.00018431991,-0.005019009,-0.03336802,0.05155445,0.508548722521132,0,0.7815511012368331
26,2019-06-08,2019-06-04,-0.13161606,-0.10507885,-0.12250402,-0.17041233,-0.15512136,-0.16252203,-0.1783582,-0.15337573,-0.11630179,-0.13460174,0.32879570281442755,0,0.5894971022566016
26,2019-06-09,2019-06-04,-0.10712039,-0.06612544,-0.0712378,-0.10958119,-0.077150285,-0.050685756,-0.116116315,-0.07651919,-0.068014175,-0.09554755,0.037937063862961064,0,0.2899087360787609
26,2019-06-10,2019-06-04,-0.09320763,-0.056936227,-0.049552217,-0.067258276,-0.044546485,-0.05542071,-0.08029327,-0.026566938,-0.06381053,-0.05491982,0.3704603100312133,0,0.41807700399325437
26,2019-06-11,2019-06-04,-0.0771071,-0.039638527,-0.02117242,-0.05436241,-0.02874805,-0.022341602,-0.06505104,-0.01652287,-0.04880032,-0.05928723,0.44863104928556385,0,0.2851470666825568
26,2019-06-12,2019-06-04,-0.004020728,-0.028099678,-0.04669051,-0.04400082,-0.043943048,0.029018894,-0.082667746,-0.026057214,-0.04240969,-0.068363704,0.4652968921722782,0,0.2371335669374989
26,2019-06-13,2019-06-04,0.18849257,0.28465027,0.17905714,0.2302117,0.18967168,0.32113484,0.24868058,0.16514987,0.07132691,0.28819263,0.9628913440756057,0,0.16570852599443747
26,2019-06-14,2019-06-04,-0.024357133,0.011575915,-0.01366742,-0.026617154,-0.046722203,0.03621827,-0.010453612,-0.028770417,-0.055669248,0.010210827,0.5644983379265301,0,0.4982317721626898
26,2019-06-15,2019-06-04,-0.14921579,-0.14600445,-0.14473912,-0.18317062,-0.15967646,-0.17937534,-0.19420232,-0.17199877,-0.14254841,-0.15060958,0.15737560455108027,0,0.3752219794274174
26,2019-06-16,2019-06-04,-0.12741499,-0.105992615,-0.08343217,-0.123049065,-0.09621682,-0.09343658,-0.12058412,-0.09457989,-0.09975332,-0.10386206,0.17324783587176062,0,0.1494394888907402
26,2019-06-17,2019-06-04,-0.12063931,-0.08706383,-0.06924091,-0.09048322,-0.056186214,-0.043765083,-0.071003705,-0.053315446,-0.076399535,-0.064505205,0.1684861664755565,0,0.2339591206733628
26,2019-06-18,2019-06-04,-0.10246612,-0.06007145,-0.053375885,-0.08080581,-0.0460449,-0.004599333,-0.085646175,-0.042129993,-0.05763316,-0.0638929,0.5275954001059483,0,0.7585363658218468
260,2019-06-05,2019-06-04,-0.69339585,-0.7090297,-0.6897327,-0.7012936,-0.67988646,-0.6861816,-0.70339465,-0.6951957,-0.7017969,-0.69713205,-0.2381139620748954,0,0.04436306490958917
260,2019-06-06,2019-06-04,-0.68822503,-0.68684965,-0.6830615,-0.6673531,-0.6677693,-0.67421705,-0.67096686,-0.6691227,-0.6853475,-0.6807838,0.1370082634704169,0,-0.2948818533499124
260,2019-06-07,2019-06-04,-0.67735636,-0.70648277,-0.72392666,-0.69146717,-0.71949255,-0.7045263,-0.6801859,-0.697968,-0.6801914,-0.6966253,-0.28352827509490897,0,-0.3511956014947293
260,2019-06-08,2019-06-04,-0.68149585,-0.6960923,-0.6898406,-0.67583317,-0.67185056,-0.6844801,-0.680549,-0.69414204,-0.6963838,-0.68376565,-0.2240355250386912,0,0.26053519488485394
260,2019-06-09,2019-06-04,-0.72543955,-0.68746734,-0.7175939,-0.6999959,-0.66195387,-0.70823854,-0.6983676,-0.67902106,-0.71341413,-0.7021416,-0.4252209317173514,0,0.24327775593724876
260,2019-06-10,2019-06-04,-0.6844272,-0.6965114,-0.7037896,-0.69316685,-0.70625883,-0.6807722,-0.6868262,-0.6780945,-0.6902852,-0.7020156,-0.3616408934893325,0,-0.40750934963954616
260,2019-06-11,2019-06-04,-0.68699396,-0.69326377,-0.68953884,-0.6516384,-0.64626384,-0.6848279,-0.6495175,-0.6695834,-0.6902903,-0.6912943,-0.44656565883675786,0,-0.4197712141549499
260,2019-06-12,2019-06-04,-0.6819637,-0.6946934,-0.6712285,-0.6500884,-0.6820924,-0.67012787,-0.6577167,-0.65318197,-0.6783747,-0.6849087,-0.6650085044630233,0,-0.47744739169036715
260,2019-06-13,2019-06-04,-0.673048,-0.69939005,-0.6484006,-0.63584876,-0.6759238,-0.6714791,-0.6408078,-0.6412352,-0.6621883,-0.68096524,-0.5678218746001942,0,-0.2957901396103127
260,2019-06-14,2019-06-04,-0.6666859,-0.7262335,-0.7010526,-0.6763259,-0.723263,-0.69528997,-0.6730907,-0.690348,-0.6815035,-0.7079748,-0.6091488994484066,0,-0.14773947916506833
260,2019-06-15,2019-06-04,-0.67198175,-0.7084334,-0.6952072,-0.66853577,-0.70140415,-0.68567187,-0.6509377,-0.68770224,-0.6817528,-0.69510674,-0.45564852144076057,0,-0.29215699456871164
260,2019-06-16,2019-06-04,-0.7013837,-0.70982176,-0.7097579,-0.6862941,-0.68902826,-0.7047136,-0.6809395,-0.6806394,-0.68484604,-0.7090657,-0.5514727219129892,0,-0.20269079791928482
260,2019-06-17,2019-06-04,-0.6760651,-0.7183178,-0.7171066,-0.6750978,-0.73383176,-0.67673624,-0.696374,-0.6903066,-0.69404924,-0.7155147,-0.5900748879800009,0,-0.2885238495271105
260,2019-06-18,2019-06-04,-0.68293697,-0.69366556,-0.7031151,-0.66031754,-0.68648964,-0.67765445,-0.6481912,-0.685428,-0.6937068,-0.704216,-0.4306706492797531,0,-0.030570551573433316
261,2019-06-05,2019-06-04,-0.4931103,-0.50769985,-0.51536596,-0.5119872,-0.47145814,-0.45615453,-0.5127026,-0.5261611,-0.5176274,-0.5005941,-0.11940854668635714,0,-0.3144633198285596
261,2019-06-06,2019-06-04,-0.43855122,-0.44349694,-0.4081855,-0.41906458,-0.41439253,-0.4118969,-0.41506854,-0.4275878,-0.45997345,-0.45534468,-0.1582640791848038,0,-0.10425488901196289
261,2019-06-07,2019-06-04,-0.42045504,-0.4335074,-0.43606004,-0.40935126,-0.4293565,-0.40416977,-0.40553755,-0.4319852,-0.42366582,-0.45919856,-0.1695321836093534,0,-0.06734213313843852
261,2019-06-08,2019-06-04,-0.50051653,-0.52087444,-0.51117957,-0.5501682,-0.5261908,-0.468885,-0.5623575,-0.5394884,-0.5168512,-0.5490259,-0.12407121058617071,0,0.13082108260363967
261,2019-06-09,2019-06-04,-0.51443386,-0.4914053,-0.4768405,-0.51567554,-0.48018053,-0.50301296,-0.529006,-0.515579,-0.50989467,-0.49265885,0.06515523268126476,0,-0.018384162190395622
261,2019-06-10,2019-06-04,-0.4478226,-0.43512347,-0.41601095,-0.4113428,-0.407922,-0.4392266,-0.41165107,-0.46072817,-0.4276755,-0.43530867,-0.3622556248016491,0,-0.14388753216037856
261,2019-06-11,2019-06-04,-0.44388282,-0.45717955,-0.48748946,-0.47983116,-0.45176172,-0.44199523,-0.49094117,-0.50036615,-0.481364,-0.46658263,-0.11824288071140371,0,-0.27172223408026824
261,2019-06-12,2019-06-04,-0.43523154,-0.45621872,-0.46737996,-0.45159116,-0.43695334,-0.4360089,-0.4762829,-0.48128706,-0.46400854,-0.45840418,-0.0832729014628017,0,-0.3132976538536062
261,2019-06-13,2019-06-04,-0.40385917,-0.41435796,-0.37514597,-0.3770709,-0.37761137,-0.4057008,-0.39011687,-0.39874968,-0.40072295,-0.40874216,0.18677304940140294,0,0.02396836823291126
261,2019-06-14,2019-06-04,-0.40238112,-0.4188844,-0.4130711,-0.3912428,-0.4149753,-0.40317923,-0.3986593,-0.42974398,-0.40406993,-0.41766766,0.17006517042707084,0,0.16423684055230384
261,2019-06-15,2019-06-04,-0.47002992,-0.5283874,-0.5108495,-0.5378627,-0.5178325,-0.48104483,-0.5272621,-0.53492,-0.50591236,-0.5003789,-0.2227642631322254,0,0.1821103855015893
261,2019-06-16,2019-06-04,-0.4867952,-0.4949239,-0.48303896,-0.51454717,-0.50313973,-0.5088798,-0.51504785,-0.5277282,-0.4954107,-0.47810587,-0.10736333161183864,0,0.16190550860239708
261,2019-06-17,2019-06-04,-0.44383565,-0.43263847,-0.4340952,-0.41536865,-0.43194956,-0.43818927,-0.44615927,-0.48054445,-0.43742108,-0.4331335,-0.24452336133135552,0,0.08652577555541047
261,2019-06-18,2019-06-04,-0.44518647,-0.44975924,-0.48062333,-0.49586722,-0.45403576,-0.43270394,-0.494174,-0.51994395,-0.4857396,-0.4609771,-0.227426927032039,0,0.2345653543744924
262,2019-06-05,2019-06-04,-0.30913198,-0.30707008,-0.29915982,-0.33958897,-0.31740123,-0.30271304,-0.34819353,-0.31779966,-0.31492525,-0.31157032,-0.2458952219664333,0,-0.3207028449932177
262,2019-06-06,2019-06-04,-0.26940888,-0.24376056,-0.24326892,-0.24182953,-0.25238425,-0.2630817,-0.24319488,-0.26004472,-0.2656969,-0.25414312,-0.16014782029606858,0,-0.2170110582096422
262,2019-06-07,2019-06-04,-0.19125555,-0.22406366,-0.2391659,-0.21349865,-0.2453872,-0.22787051,-0.20678362,-0.24695504,-0.2115295,-0.23744702,-0.14169186280024434,0,-0.3020501288886959
262,2019-06-08,2019-06-04,-0.26498276,-0.28265494,-0.2911232,-0.29011053,-0.3178739,-0.27581647,-0.29580674,-0.31832314,-0.26275802,-0.3028264,-0.286781660853771,0,-0.1568029239482113
262,2019-06-09,2019-06-04,-0.3074077,-0.3086735,-0.31412277,-0.32067764,-0.32206994,-0.3103512,-0.335801,-0.3461331,-0.29859695,-0.32192677,-0.30504085974089773,0,-0.2602586004013498
262,2019-06-10,2019-06-04,-0.30056936,-0.27741092,-0.2754063,-0.27839103,-0.27799615,-0.2944093,-0.28029203,-0.28595328,-0.2691254,-0.29611218,-0.3160986935496965,0,-0.39102437174169946
262,2019-06-11,2019-06-04,-0.2989,-0.26964658,-0.27334124,-0.27307242,-0.2708966,-0.30315775,-0.27493525,-0.3060145,-0.28527957,-0.2876881,-0.2887492469407459,0,-0.2587238832535094
262,2019-06-12,2019-06-04,-0.28883243,-0.27433255,-0.2634637,-0.29369718,-0.29150632,-0.29174882,-0.30678815,-0.28559497,-0.27044633,-0.27985567,-0.18053201215712822,0,-0.33054077542809207
262,2019-06-13,2019-06-04,-0.26045096,-0.22982192,-0.18567118,-0.2117775,-0.2346124,-0.2559752,-0.21180123,-0.23278615,-0.21899022,-0.23496826,-0.13079143587840358,0,-0.21445319629657492
262,2019-06-14,2019-06-04,-0.17500448,-0.21104905,-0.2174412,-0.19363376,-0.23265776,-0.22087257,-0.19076377,-0.2396135,-0.19447961,-0.22588667,-0.12685626370445383,0,-0.12784005674794127
262,2019-06-15,2019-06-04,-0.23271646,-0.2759013,-0.28209257,-0.28060603,-0.3079905,-0.27786773,-0.26834488,-0.315605,-0.2453258,-0.29826656,-0.29532098447124194,0,-0.19493474231378424
262,2019-06-16,2019-06-04,-0.29823992,-0.30317298,-0.3131039,-0.30707103,-0.32965583,-0.31452549,-0.30440888,-0.34775335,-0.2829334,-0.31961277,-0.18269635685280053,0,-0.37119110398499283
262,2019-06-17,2019-06-04,-0.28605798,-0.26569682,-0.27073956,-0.25945246,-0.28882176,-0.2779786,-0.27087092,-0.29688716,-0.26381814,-0.29136696,-0.24184199462726508,0,-0.20304119699212067
262,2019-06-18,2019-06-04,-0.29652542,-0.25352913,-0.26106447,-0.2689367,-0.28492045,-0.28653333,-0.26331136,-0.32259893,-0.28596228,-0.27892765,-0.2782029855145606,0,-0.29614737062777136
263,2019-06-05,2019-06-04,-0.57295865,-0.5782096,-0.5582542,-0.5831719,-0.53700846,-0.55283916,-0.58036023,-0.5862603,-0.5903539,-0.5805899,-0.39790863447380076,0,-0.7059199659473613
263,2019-06-06,2019-06-04,-0.53794765,-0.49747264,-0.45331845,-0.4622348,-0.4190964,-0.5021064,-0.4742859,-0.48098576,-0.53252256,-0.5170372,-0.11479472844697021,0,-0.743454720976901
263,2019-06-07,2019-06-04,-0.48266208,-0.48090196,-0.4902761,-0.43443996,-0.4654138,-0.4812017,-0.43037933,-0.47546023,-0.46914902,-0.4856006,-0.09631027622136772,0,-0.6317935401855062
263,2019-06-08,2019-06-04,-0.4560505,-0.50140494,-0.5333314,-0.4919897,-0.5527844,-0.4730989,-0.50573987,-0.5553879,-0.47079378,-0.54508704,-0.16892776710766333,0,-0.6359431110932945
263,2019-06-09,2019-06-04,-0.5121967,-0.5413195,-0.52809155,-0.56153977,-0.5633638,-0.55407465,-0.5825851,-0.5722711,-0.54484475,-0.5783861,-0.3931932129876776,0,-0.5848279421837201
263,2019-06-10,2019-06-04,-0.5253091,-0.53921336,-0.5462403,-0.5414567,-0.5600368,-0.5112349,-0.5416625,-0.53041863,-0.54332596,-0.55809414,-0.6459398046438755,0,-0.6855493451273094
263,2019-06-11,2019-06-04,-0.5379199,-0.50623167,-0.5229896,-0.5109327,-0.5057102,-0.51308125,-0.5214071,-0.50713766,-0.5313854,-0.54513854,-0.3413235766403236,0,-0.5173031065024375
263,2019-06-12,2019-06-04,-0.52146244,-0.5233612,-0.48481494,-0.48588985,-0.452168,-0.51362586,-0.49750492,-0.47623804,-0.49737582,-0.5422634,-0.5301290529446923,0,-0.5078722635301912
263,2019-06-13,2019-06-04,-0.49847114,-0.4743135,-0.35334033,-0.39697137,-0.33297855,-0.4848225,-0.4005135,-0.40471885,-0.44934916,-0.49019617,-0.4226174430610858,0,-0.43959296041112883
263,2019-06-14,2019-06-04,-0.45474714,-0.47097594,-0.42049745,-0.39269403,-0.37059397,-0.45588914,-0.4026186,-0.44860312,-0.45019665,-0.48044145,-0.37225674158929106,0,-0.45411645858838806
263,2019-06-15,2019-06-04,-0.4379913,-0.5125576,-0.5256,-0.47209713,-0.49059212,-0.45955265,-0.4589899,-0.5451831,-0.4457095,-0.54938215,-0.6261350344021585,0,-0.4129979832293946
263,2019-06-16,2019-06-04,-0.49877402,-0.53570485,-0.54263157,-0.5372675,-0.5256118,-0.54636425,-0.5360109,-0.57385707,-0.5080085,-0.5943011,-0.49466908336904664,0,-0.619722061181031
263,2019-06-17,2019-06-04,-0.50706637,-0.5087563,-0.5126917,-0.4994427,-0.5438067,-0.4911636,-0.52674985,-0.5445948,-0.5352714,-0.55850077,-0.5365420261658197,0,-0.5953904863126359
263,2019-06-18,2019-06-04,-0.51080585,-0.4879424,-0.48151016,-0.50084543,-0.48353153,-0.4852815,-0.4921695,-0.52381724,-0.5341675,-0.5498188,-0.6342455593582902,0,-0.4825976043645715
264,2019-06-05,2019-06-04,-0.8520253,-0.85057664,-0.853721,-0.8702599,-0.7937226,-0.8647998,-0.87920237,-0.8834363,-0.8643783,-0.84388036,-0.6250190717931117,0,-0.3912280241120886
264,2019-06-06,2019-06-04,-0.8118688,-0.74215883,-0.730076,-0.7421438,-0.70433027,-0.7512899,-0.7493512,-0.78175235,-0.8058423,-0.7560612,-0.5284752284988835,0,-0.41888008787043546
264,2019-06-07,2019-06-04,-0.72323436,-0.74037474,-0.7496442,-0.7330712,-0.7141951,-0.743172,-0.7324184,-0.77632457,-0.7679833,-0.7354708,-0.4794881672718121,0,-0.22704389554690418
