unique_id,ds,cutoff,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,y,SeasonalNaive
206,2019-06-30,2019-06-18,-0.22497506,-0.21641307,-0.21511395,-0.2356732,-0.23070721,-0.2413324,-0.23762727,-0.23090526,-0.22943343,-0.23303984,-0.2096529976086513,-0.1277827279125473
206,2019-07-01,2019-06-18,-0.26056713,-0.27208945,-0.25546062,-0.2870346,-0.26753402,-0.25116956,-0.29034257,-0.26837397,-0.26902917,-0.2731606,-0.34237314704406213,-0.24263670338549903
206,2019-07-02,2019-06-18,-0.22052628,-0.23996915,-0.23532152,-0.2569262,-0.23594677,-0.2383882,-0.2534295,-0.23250899,-0.24474537,-0.25005654,-1.5912383401781571,-1.409435295241485
207,2019-06-19,2019-06-18,0.1537172,0.15107085,0.13126537,0.1189459,0.11454424,0.15683863,0.15824272,0.1554831,0.15544523,0.15284833,0.22252207295016033,0.2945311893570158
207,2019-06-20,2019-06-18,0.15647437,0.16784427,0.15770543,0.15773307,0.14500432,0.18036751,0.19024546,0.1653737,0.16428262,0.18072766,0.11050789187282979,0.34749027496840673
207,2019-06-21,2019-06-18,0.16370273,0.16660208,0.166641,0.1538283,0.1252029,0.16596217,0.19106677,0.15956026,0.1580701,0.17100376,0.18518401259105013,0.289578181350195
207,2019-06-22,2019-06-18,0.12026269,0.13060111,0.14011003,0.115325965,0.086235024,0.11163168,0.13010135,0.12272254,0.13448031,0.14777252,0.048023790863706596,0.29376918812519714
207,2019-06-23,2019-06-18,0.07657626,0.049272783,0.08926235,0.04063195,0.061999284,0.12118617,0.058150295,0.06841079,0.05054392,0.10556461,0.1878510169024152,0.314724222000208
207,2019-06-24,2019-06-18,0.13002121,0.1549751,0.16557756,0.14802524,0.1408805,0.13255918,0.15782572,0.13145365,0.15725836,0.16325782,0.12498591527738272,0.16118097378876506
207,2019-06-25,2019-06-18,0.14096421,0.17597884,0.18084957,0.18080914,0.15659589,0.13001068,0.17022909,0.16588332,0.18422982,0.20229688,-0.7722705351889898,-0.9650568468390893
207,2019-06-26,2019-06-18,0.14082853,0.15384321,0.14636879,0.13486165,0.13670066,0.14474481,0.14291832,0.17119682,0.13480411,0.18172696,0.2076630489296981,0.3017702010592922
207,2019-06-27,2019-06-18,0.14857471,0.17495102,0.17233917,0.1662545,0.14630914,0.17470367,0.18534791,0.19824825,0.165886,0.21003458,0.26252713762063556,0.2751001579456421
207,2019-06-28,2019-06-18,0.16210803,0.1527743,0.19673097,0.15626784,0.13760664,0.16467144,0.16347678,0.18678828,0.17392601,0.19094118,0.08650485307054467,0.2613841357729077
207,2019-06-29,2019-06-18,0.13317564,0.12369552,0.16966745,0.10969245,0.12686206,0.10887254,0.10553765,0.16578506,0.14015204,0.15512799,0.18023100458422944,0.2762431597933699
207,2019-06-30,2019-06-18,0.10229573,0.06181285,0.15154666,0.061164517,0.10029513,0.12015687,0.05675012,0.12156895,0.06897505,0.14178592,0.09641086908418611,0.3101522146092965
207,2019-07-01,2019-06-18,0.13565347,0.15980849,0.22413829,0.1641394,0.17275774,0.1310836,0.15372929,0.17713298,0.19919729,0.17924535,0.02325875082960289,0.22938008403652752
207,2019-07-02,2019-06-18,0.13798499,0.16813757,0.22675116,0.18812978,0.17374432,0.11986578,0.18789896,0.19256878,0.17151994,0.20737322,-1.1948002182323898,-0.9475308185072621
208,2019-06-19,2019-06-18,-0.2807152,-0.27802378,-0.2758234,-0.24964319,-0.27825135,-0.28379628,-0.25066397,-0.26603413,-0.29264906,-0.27172193,-0.28550458666658896,-0.172861505289462
208,2019-06-20,2019-06-18,-0.27673376,-0.24915534,-0.28496093,-0.23163879,-0.27281332,-0.277997,-0.21384235,-0.23335972,-0.2886986,-0.24959898,-0.1782437685634544,-0.15902139972776724
208,2019-06-21,2019-06-18,-0.2785628,-0.22891894,-0.2927583,-0.2164824,-0.26267856,-0.26849002,-0.20360142,-0.23337474,-0.27389812,-0.23221882,-0.19323721625529044,-0.20823066394712644
208,2019-06-22,2019-06-18,-0.27932444,-0.2785904,-0.35544553,-0.28940704,-0.29730013,-0.28034928,-0.28145212,-0.28705835,-0.32520354,-0.28329623,-0.2728178232350354,-0.2082306639471265
208,2019-06-23,2019-06-18,-0.27548173,-0.28033805,-0.34795913,-0.30048025,-0.29217127,-0.27754846,-0.29405943,-0.32770613,-0.30604398,-0.27646744,-0.08251637176173222,-0.1567147154674848
208,2019-06-24,2019-06-18,-0.28269997,-0.30615678,-0.3748119,-0.33947858,-0.3281451,-0.28457385,-0.32573995,-0.33198845,-0.32426822,-0.3127293,-0.25667103341305814,-0.38276977297516607
208,2019-06-25,2019-06-18,-0.29722157,-0.31335387,-0.3762302,-0.33004552,-0.31336522,-0.28458095,-0.31806737,-0.3230686,-0.31969488,-0.32103568,-1.4596068751503621,-1.6760507482401998
208,2019-06-26,2019-06-18,-0.29555658,-0.29761615,-0.33127522,-0.2734471,-0.28325358,-0.2878885,-0.25931385,-0.2693457,-0.30929092,-0.292598,-0.37661861494774623,-0.38853648362587223
208,2019-06-27,2019-06-18,-0.2974659,-0.2714631,-0.30178857,-0.2432523,-0.2736814,-0.28725213,-0.24567679,-0.24601033,-0.29528734,-0.26861644,-0.3043425081255624,-0.07367408209731613
208,2019-06-28,2019-06-18,-0.30293435,-0.26494077,-0.29943797,-0.22906232,-0.25642577,-0.28658548,-0.21976307,-0.25512603,-0.27073652,-0.24969259,-0.1025076353508469,-0.2559021386596307
208,2019-06-29,2019-06-18,-0.2970573,-0.3059067,-0.345241,-0.29907522,-0.29658058,-0.2997843,-0.30070084,-0.29595953,-0.3317022,-0.2972616,-0.34470948268050544,-0.31280035041326476
208,2019-06-30,2019-06-18,-0.28619587,-0.29301658,-0.37145275,-0.30355984,-0.30800533,-0.29425398,-0.30603448,-0.33396024,-0.3110675,-0.2935049,-0.3808475360915973,-0.3143381399201197
208,2019-07-01,2019-06-18,-0.29117602,-0.31519288,-0.36852932,-0.3384676,-0.3365097,-0.29670578,-0.33169124,-0.32388023,-0.33395234,-0.3226052,-0.4827260909207394,-0.3170292715571159
208,2019-07-02,2019-06-18,-0.29969388,-0.30978674,-0.32569405,-0.32373762,-0.30835807,-0.2899978,-0.32608235,-0.31111512,-0.3074798,-0.32325372,-1.3769506891569074,-1.6130013784591462
209,2019-06-19,2019-06-18,-0.40304187,-0.35377315,-0.36592144,-0.379988,-0.39861184,-0.3414645,-0.35639927,-0.35014045,-0.39941692,-0.3795573,-0.4583604639322329,-0.019853543540374156
209,2019-06-20,2019-06-18,-0.4610287,-0.39339232,-0.38500074,-0.4068352,-0.43734533,-0.39149085,-0.39030558,-0.3967037,-0.41930777,-0.42543042,-0.4361341363938916,0.23204483522749406
209,2019-06-21,2019-06-18,-0.52110744,-0.46478668,-0.4491495,-0.4608509,-0.49230355,-0.451592,-0.43431562,-0.46012163,-0.45755768,-0.4829237,-0.5440244346529234,0.0181164326709589
209,2019-06-22,2019-06-18,-0.53055835,-0.52121246,-0.52891695,-0.52943075,-0.5248444,-0.45335796,-0.53047067,-0.5338781,-0.51831007,-0.5241953,-0.3972380632017943,0.345028666880729
209,2019-06-23,2019-06-18,-0.52027184,-0.48857293,-0.49649456,-0.4904492,-0.5076916,-0.4697623,-0.49224254,-0.53222036,-0.49288625,-0.49824697,-0.27684545570244556,0.38068340064015155
209,2019-06-24,2019-06-18,-0.5272316,-0.5316379,-0.5324199,-0.5604279,-0.5210682,-0.5171974,-0.55681574,-0.5431398,-0.53246784,-0.53749394,-0.46762143373987514,0.1824986467566082
209,2019-06-25,2019-06-18,-0.51902986,-0.50895035,-0.488842,-0.4870901,-0.46015006,-0.5324061,-0.44912678,-0.49738634,-0.4544267,-0.52830714,-1.8678800686553776,-1.3321329652832756
209,2019-06-26,2019-06-18,-0.48987573,-0.5042164,-0.49025297,-0.5062064,-0.48363185,-0.5046309,-0.4402295,-0.5005966,-0.47985566,-0.5076752,-0.5518962589894193,-0.09255215653036553
209,2019-06-27,2019-06-18,-0.5126781,-0.49781,-0.47126284,-0.4821241,-0.48770022,-0.5157379,-0.44674575,-0.4751185,-0.47425663,-0.50689137,-0.35880503850007917,0.25334506578507116
209,2019-06-28,2019-06-18,-0.57054746,-0.53060895,-0.50610876,-0.5129675,-0.5208453,-0.53979236,-0.4945946,-0.53196424,-0.5087215,-0.5444733,-0.22359487930850283,0.269551762948445
209,2019-06-29,2019-06-18,-0.5664444,-0.57375264,-0.5929478,-0.5747015,-0.56304705,-0.5437129,-0.5574794,-0.58542204,-0.5581242,-0.58284605,-0.3930706267883553,0.22463605938138023
209,2019-06-30,2019-06-18,-0.5581601,-0.53312415,-0.5580314,-0.5370976,-0.55044687,-0.53996533,-0.5543032,-0.5590442,-0.5287087,-0.5544157,-0.31527848040416073,0.34502866688072903
209,2019-07-01,2019-06-18,-0.5713043,-0.5678387,-0.5905492,-0.60257196,-0.56429017,-0.563907,-0.6034155,-0.5674182,-0.5437181,-0.58204025,-0.4662322882687288,-0.060601810693999864
209,2019-07-02,2019-06-18,-0.5609263,-0.5413988,-0.5686669,-0.5438809,-0.49806538,-0.5625441,-0.5141088,-0.52524585,-0.4837598,-0.57535684,-1.9039978509051823,-1.6178338838490378
21,2019-06-19,2019-06-18,0.6463387,0.5912724,0.5785683,0.62114555,0.55962926,0.7136831,0.649582,0.581032,0.5961966,0.596144,0.4978672420680978,0.6763248844537162
21,2019-06-20,2019-06-18,0.63955927,0.57819396,0.5938944,0.5768151,0.53292924,0.68020856,0.59208286,0.5241156,0.56478995,0.55399,0.6930552884273679,0.20299387203248623
21,2019-06-21,2019-06-18,0.4553135,0.3229108,0.30508956,0.2909321,0.32464337,0.48432887,0.3139484,0.21041282,0.3832395,0.2812906,0.1818020269991941,0.21526283494649748
21,2019-06-22,2019-06-18,0.5199292,0.35962367,0.45917076,0.35689622,0.31523663,0.48201212,0.34374365,0.39301845,0.40007365,0.3640224,0.5136217058099533,0.04266083395165724
21,2019-06-23,2019-06-18,0.5759157,0.48858967,0.53294545,0.48245132,0.48908526,0.54564494,0.5000482,0.4311357,0.49128872,0.472831,0.6286432331288088,0.19393156988009155
21,2019-06-24,2019-06-18,0.5787129,0.50527996,0.52544034,0.5226984,0.5350729,0.53821117,0.5368829,0.4510209,0.4984824,0.49660107,0.518501406968935,0.35468286806026184
21,2019-06-25,2019-06-18,0.5974486,0.542029,0.5903386,0.5681466,0.5516172,0.57635736,0.5999213,0.5188564,0.5430967,0.5607836,0.10539984885285121,0.159355401667878
21,2019-06-26,2019-06-18,0.6490699,0.5585228,0.6102764,0.60303843,0.56071573,0.6792351,0.6332225,0.5489629,0.556711,0.6035272,0.13676935630344822,0.35970198925235736
21,2019-06-27,2019-06-18,0.63584775,0.5428501,0.5941523,0.56124616,0.5410422,0.63532084,0.59349006,0.5022581,0.52638316,0.54988116,0.41337870200115656,0.18389332749590057
21,2019-06-28,2019-06-18,0.41385385,0.288107,0.35172042,0.27460116,0.3443005,0.41969866,0.3134917,0.21447216,0.2979247,0.27676314,0.08588104421692422,0.2232097768339821
21,2019-06-29,2019-06-18,0.48587415,0.33127064,0.47464734,0.3518941,0.34537575,0.4138152,0.39135298,0.3807752,0.36590222,0.3642959,0.3018426755101452,0.13035603478021504
21,2019-06-30,2019-06-18,0.55286574,0.4907021,0.56322646,0.50663507,0.5122465,0.49890637,0.5408368,0.46087676,0.48736233,0.4945234,0.28357865117224207,0.4624545536572016
21,2019-07-01,2019-06-18,0.5605043,0.53212076,0.6089353,0.5508659,0.5569577,0.49627048,0.568266,0.49692184,0.5019145,0.5373192,0.5044199836244447,0.5279819692206709
21,2019-07-02,2019-06-18,0.5749521,0.59021455,0.63104445,0.59900737,0.57497674,0.5694589,0.5829215,0.5487008,0.56607026,0.5858961,1.337872941578528,0.19044606905224745
210,2019-06-19,2019-06-18,-0.08914755,-0.06938608,-0.15257944,-0.09547995,-0.1278352,-0.10386565,-0.0762915,-0.11382532,-0.10623443,-0.065436274,-0.1034970332713756,0.26628418665509845
210,2019-06-20,2019-06-18,-0.11923759,-0.08061442,-0.16477887,-0.12177062,-0.16104017,-0.13155504,-0.09910987,-0.18824637,-0.14310643,-0.09518807,-0.05077130756323978,0.24819477544140292
210,2019-06-21,2019-06-18,-0.12720159,-0.1247133,-0.23076546,-0.17742428,-0.22936246,-0.15402184,-0.15237129,-0.2408145,-0.1856542,-0.14049987,-0.09087651381996013,0.2761001462284216
210,2019-06-22,2019-06-18,-0.13376258,-0.16218781,-0.19203092,-0.19275121,-0.21039663,-0.14064577,-0.19118406,-0.20792007,-0.16876212,-0.1633406,-0.0960649495944309,0.3537864548515792
210,2019-06-23,2019-06-18,-0.13844822,-0.15545407,-0.16663116,-0.15767005,-0.18575577,-0.1655575,-0.15873933,-0.2107059,-0.144505,-0.15505715,0.04388258832237648,0.35813352266262233
210,2019-06-24,2019-06-18,-0.1372365,-0.17776904,-0.18901311,-0.19064716,-0.19261827,-0.1882729,-0.18219098,-0.2563397,-0.18136215,-0.19159856,0.04528486826142261,-0.05455746339866439
210,2019-06-25,2019-06-18,-0.13385977,-0.1730566,-0.15801944,-0.16679728,-0.17717922,-0.19121644,-0.14365342,-0.18160525,-0.1749649,-0.19411615,-1.5427971627083608,-1.4212194919930583
210,2019-06-26,2019-06-18,-0.13368972,-0.16097051,-0.19543473,-0.17417449,-0.18367034,-0.1815716,-0.13900122,-0.14828193,-0.1703017,-0.16788617,-0.15972845882712688,0.006301485955939263
210,2019-06-27,2019-06-18,-0.1410485,-0.15053467,-0.14357406,-0.17292605,-0.17951067,-0.19415326,-0.15291432,-0.16837865,-0.17021719,-0.16726896,-0.22269082809029975,0.12675733272000492
210,2019-06-28,2019-06-18,-0.15012532,-0.19231917,-0.17727628,-0.2158931,-0.23716189,-0.2040023,-0.19840285,-0.19501707,-0.19909579,-0.19540676,-0.13322536797915432,0.4248820477612199
210,2019-06-29,2019-06-18,-0.1550154,-0.20846532,-0.10690683,-0.22701019,-0.22834766,-0.19414407,-0.21967906,-0.16080528,-0.19182524,-0.2013929,-0.2964507528841281,0.4456357908591031
210,2019-06-30,2019-06-18,-0.15660357,-0.1796686,-0.10299873,-0.1827721,-0.22156546,-0.20515935,-0.18784416,-0.1705159,-0.19352514,-0.18725982,-0.21778284830363814,0.5925947284711414
210,2019-07-01,2019-06-18,-0.15688011,-0.20454267,-0.12975958,-0.21718979,-0.2443543,-0.21408613,-0.20595622,-0.22025082,-0.2062735,-0.21517107,-0.26419831428606627,-0.0999913334237602
210,2019-07-02,2019-06-18,-0.15722924,-0.20483628,-0.12229255,-0.1983896,-0.22421372,-0.22023308,-0.18104528,-0.15089819,-0.19770491,-0.21957095,-1.590194224648121,-1.331613803888008
211,2019-06-19,2019-06-18,-0.064774215,-0.049367577,-0.050276607,-0.054681323,-0.06194689,-0.05522871,-0.022741273,-0.054057367,-0.055730246,-0.06339106,0.08667613861831386,0.1985890830163454
211,2019-06-20,2019-06-18,-0.18566571,-0.15905888,-0.1544506,-0.15821488,-0.19223644,-0.10401565,-0.1420204,-0.20082508,-0.1490264,-0.19978693,-0.1545780901353874,0.19602348982461196
211,2019-06-21,2019-06-18,-0.49315387,-0.47172666,-0.53146625,-0.425983,-0.38442898,-0.44134045,-0.38552395,-0.4960625,-0.4617904,-0.5122099,-0.48607042425350944,0.04713061597331772
211,2019-06-22,2019-06-18,-0.13886507,-0.18767507,-0.1521351,-0.20494844,-0.20924187,-0.22752379,-0.19700512,-0.23845026,-0.16171205,-0.22317237,-0.09318079099528159,-0.20995951558453194
211,2019-06-23,2019-06-18,-0.07303286,-0.09236691,-0.036181375,-0.08070679,-0.069164254,-0.12164067,-0.058011115,-0.105562866,-0.08636608,-0.11433357,-0.12113690991210212,-0.2214604505819581
211,2019-06-24,2019-06-18,-0.070057094,-0.07245557,-0.016443968,-0.064588174,-0.055483297,-0.095673025,-0.057468176,-0.08952333,-0.062101476,-0.10031656,-0.8396799410589894,-0.42193059446017117
211,2019-06-25,2019-06-18,-0.06423772,-0.09621787,-0.050021663,-0.107467026,-0.08654836,-0.092909366,-0.06200295,-0.10818055,-0.09856682,-0.095633455,-1.7650628646980489,-1.4014563813178833
211,2019-06-26,2019-06-18,-0.045107752,-0.0637371,0.02201873,-0.06670757,-0.045529336,-0.09716572,-0.016868562,-0.053159617,-0.093054354,-0.059553467,0.01227393605804149,0.29316215618748837
211,2019-06-27,2019-06-18,-0.22452389,-0.1848723,-0.12727548,-0.18592232,-0.1909886,-0.16283652,-0.13485688,-0.20775603,-0.17137903,-0.2181055,-0.007366122168332416,0.0282867763236887
211,2019-06-28,2019-06-18,-0.4935699,-0.49224156,-0.48565567,-0.44529408,-0.388061,-0.4925518,-0.41340816,-0.5131396,-0.48266497,-0.535,-0.4067139727712688,0.1936348340943772
211,2019-06-29,2019-06-18,-0.16423705,-0.2136602,-0.15211047,-0.22415975,-0.22140077,-0.27613384,-0.19149722,-0.25149593,-0.22373864,-0.2422648,-0.008604684398824522,-0.345935954746409
211,2019-06-30,2019-06-18,-0.07797237,-0.093564525,-0.022804797,-0.092916474,-0.07022955,-0.14579011,-0.062193245,-0.11537395,-0.09639751,-0.122516334,0.2362767623156035,0.16948287059978226
211,2019-07-01,2019-06-18,-0.07646921,-0.07267534,0.0012561977,-0.08011015,-0.06455512,-0.13303727,-0.06666551,-0.10056018,-0.062804975,-0.100111134,-0.1617440573260914,-0.3914973510823665
211,2019-07-02,2019-06-18,-0.06852895,-0.07462974,-0.05624011,-0.11008036,-0.08813321,-0.11122808,-0.07984422,-0.097278155,-0.0945345,-0.10332034,-1.7387876516654677,-1.3542140790976864
212,2019-06-19,2019-06-18,-0.4648184,-0.41841662,-0.4514442,-0.42548767,-0.4601365,-0.44288754,-0.43992203,-0.4197014,-0.46035886,-0.44104195,-0.4054509429521547,-0.2776039522529879
212,2019-06-20,2019-06-18,-0.45452598,-0.38717133,-0.41495416,-0.38040245,-0.4336225,-0.42323798,-0.37721464,-0.38493967,-0.4282129,-0.4075561,-0.3866330151076706,-0.24456484229702344
212,2019-06-21,2019-06-18,-0.45354003,-0.3683862,-0.41359705,-0.35117579,-0.4146999,-0.41605175,-0.3502152,-0.3822581,-0.4106251,-0.37196752,-0.4150753793306314,-0.19960292309608052
212,2019-06-22,2019-06-18,-0.43943572,-0.38267127,-0.4308148,-0.3873679,-0.4141211,-0.4240361,-0.38585234,-0.42079276,-0.41780236,-0.39059132,-0.47598226029293106,-0.07103769087613183
212,2019-06-23,2019-06-18,-0.42649192,-0.3914621,-0.41723078,-0.39900324,-0.4152212,-0.43705922,-0.39802015,-0.44594136,-0.392976,-0.41408846,-0.40473270143137285,-0.01788781833827595
212,2019-06-24,2019-06-18,-0.43897516,-0.4163145,-0.4282144,-0.4285923,-0.42274618,-0.44415107,-0.43328404,-0.4327165,-0.40866363,-0.4304242,-0.6773771827201579,-1.1942237810747673
212,2019-06-25,2019-06-18,-0.45510846,-0.44540238,-0.44198236,-0.4679758,-0.41137087,-0.44750926,-0.4658281,-0.45788023,-0.4594302,-0.45286325,-1.7949609890566949,-1.7670932180503598
212,2019-06-26,2019-06-18,-0.447864,-0.40194437,-0.4246812,-0.41261208,-0.42236054,-0.43683618,-0.40457225,-0.41581458,-0.4391442,-0.42094567,-0.4527112350195996,-0.4104786335976276
212,2019-06-27,2019-06-18,-0.44984463,-0.3813154,-0.40781704,-0.3869789,-0.42195305,-0.41848752,-0.3840784,-0.3951236,-0.41557616,-0.39611992,-0.4498382689364722,-0.1499006098579774
212,2019-06-28,2019-06-18,-0.45423156,-0.36140844,-0.40191922,-0.3603513,-0.41110063,-0.4080974,-0.3621468,-0.40449277,-0.39651787,-0.37638944,-0.37830141346660134,-0.13022079218855512
212,2019-06-29,2019-06-18,-0.44842774,-0.38629436,-0.4351326,-0.40081608,-0.4224347,-0.4230777,-0.40362805,-0.43941742,-0.41681278,-0.39567727,-0.5934865730928395,-0.34138379929841495
212,2019-06-30,2019-06-18,-0.4313428,-0.39383823,-0.4402707,-0.42662695,-0.4291299,-0.445277,-0.43116632,-0.45178115,-0.40930015,-0.41847906,-0.5496738403251474,-0.3000130877013812
212,2019-07-01,2019-06-18,-0.44638306,-0.42289782,-0.43558347,-0.44878563,-0.44191086,-0.45298246,-0.45215034,-0.4355573,-0.42303097,-0.4371585,-0.7019410427308967,-0.39539556166120904
212,2019-07-02,2019-06-18,-0.45846292,-0.44149715,-0.44600803,-0.47929275,-0.41977185,-0.46589482,-0.46809822,-0.46764135,-0.45704257,-0.4633401,-1.8791388952923263,-1.615400608861236
213,2019-06-19,2019-06-18,-0.27648127,-0.28942257,-0.31623286,-0.29074636,-0.299685,-0.27445272,-0.31199118,-0.29070252,-0.29697353,-0.3004902,-0.1761767862854672,-0.03356863044862033
213,2019-06-20,2019-06-18,-0.24882436,-0.19572346,-0.23105802,-0.17816892,-0.2065508,-0.21484298,-0.1804332,-0.18107809,-0.22343571,-0.22176039,-0.11308205944317806,0.015218370232406242
213,2019-06-21,2019-06-18,-0.23822378,-0.23064736,-0.28397965,-0.22290817,-0.27032426,-0.22899741,-0.23356144,-0.2170777,-0.24391636,-0.25789285,-0.16280727167576284,0.07010374599856113
213,2019-06-22,2019-06-18,-0.22625981,-0.22435991,-0.30762944,-0.23019858,-0.27800754,-0.19432008,-0.2305674,-0.26707137,-0.2335031,-0.2536548,-0.18532434891315974,0.016860240447633096
213,2019-06-23,2019-06-18,-0.24682759,-0.25227505,-0.31719398,-0.28217414,-0.29994455,-0.23920663,-0.2817227,-0.2854706,-0.29059935,-0.24897799,-0.11566214120996311,0.10552123206988333
213,2019-06-24,2019-06-18,-0.24287447,-0.2304604,-0.2756693,-0.23465551,-0.2618126,-0.21085297,-0.23058416,-0.26673084,-0.2145515,-0.24579063,-0.39126178448018534,-0.06781335208049478
213,2019-06-25,2019-06-18,-0.23492938,-0.27503005,-0.32065392,-0.29104173,-0.26535875,-0.24158382,-0.2892588,-0.29291084,-0.29609013,-0.27634355,-1.6676986003751209,-1.4626993763596534
213,2019-06-26,2019-06-18,-0.23707983,-0.28410667,-0.30827433,-0.269691,-0.27315742,-0.26342517,-0.2703964,-0.27357754,-0.27170426,-0.2678645,-0.24865362864333843,-0.1672637765456643
213,2019-06-27,2019-06-18,-0.22795898,-0.184806,-0.21973109,-0.1715127,-0.18740655,-0.19824511,-0.17261031,-0.17316797,-0.20791519,-0.1997202,-0.05514749613445902,0.00911999514727791
213,2019-06-28,2019-06-18,-0.20292436,-0.23191959,-0.27899432,-0.21968044,-0.25651836,-0.21808535,-0.21599053,-0.22020762,-0.2438803,-0.24478906,-0.11824222297674819,-0.042481640188423285
213,2019-06-29,2019-06-18,-0.21534106,-0.23002727,-0.30510798,-0.22965574,-0.26960808,-0.19165106,-0.22669357,-0.26492888,-0.22559322,-0.24832498,-0.19048451244672984,-0.1097983190127244
213,2019-06-30,2019-06-18,-0.26025206,-0.26454335,-0.32798493,-0.28668576,-0.28583112,-0.2357412,-0.2836191,-0.27879676,-0.30097145,-0.24705452,-0.1672637765456643,-0.036148712215405394
213,2019-07-01,2019-06-18,-0.2469826,-0.23265341,-0.2822084,-0.2407633,-0.25548697,-0.1950906,-0.22791679,-0.2550822,-0.2230508,-0.24188437,-0.2470117584281116,-0.19400280576507312
213,2019-07-02,2019-06-18,-0.24272366,-0.25676706,-0.28310856,-0.2814233,-0.26333755,-0.24135648,-0.2808735,-0.276119,-0.2699004,-0.26972845,-1.3085981290162185,-1.4549591310592982
214,2019-06-19,2019-06-18,-0.53465617,-0.5385051,-0.5676292,-0.51952,-0.5954356,-0.54578465,-0.5219947,-0.55195767,-0.5550481,-0.5350474,-0.5719835173736431,-0.3848112115630047
214,2019-06-20,2019-06-18,-0.5226733,-0.53773594,-0.54995626,-0.52246743,-0.58397865,-0.5417552,-0.50891745,-0.54937214,-0.5580491,-0.53328794,-0.48207221340439665,-0.3987756375200811
214,2019-06-21,2019-06-18,-0.51493144,-0.55165505,-0.5867373,-0.5426344,-0.59990066,-0.5531688,-0.52356255,-0.58649504,-0.5787133,-0.5370673,-0.5051012667371192,-0.3404680344010602
214,2019-06-22,2019-06-18,-0.51180685,-0.55212694,-0.57762027,-0.56957585,-0.5958107,-0.567127,-0.5677754,-0.603047,-0.59408957,-0.5458588,-0.5425847258850611,-0.3647220373791404
214,2019-06-23,2019-06-18,-0.51455194,-0.5458084,-0.5763239,-0.57552093,-0.6279733,-0.5845641,-0.57111394,-0.60981524,-0.60153794,-0.54116154,-0.43405418730637946,-0.2346323850421652
214,2019-06-24,2019-06-18,-0.5198708,-0.55093724,-0.5697476,-0.58196306,-0.6132629,-0.58678514,-0.57667863,-0.60107017,-0.59095824,-0.55569595,-0.3490426819185633,-0.41249507354808607
214,2019-06-25,2019-06-18,-0.52360696,-0.55330265,-0.5334827,-0.59985036,-0.5533185,-0.57649136,-0.57846606,-0.6013087,-0.6027147,-0.57388026,-1.2638350770716051,-1.0952820058704018
214,2019-06-26,2019-06-18,-0.52600574,-0.5640104,-0.5615518,-0.56719565,-0.5959937,-0.5779024,-0.5327158,-0.60654426,-0.60476345,-0.5518677,-0.6111819060250857,-0.49383172999982944
214,2019-06-27,2019-06-18,-0.52750427,-0.5653608,-0.533144,-0.5676529,-0.58026516,-0.57211554,-0.555491,-0.5978251,-0.59637415,-0.5434024,-0.5315601790768429,-0.37550159425828705
214,2019-06-28,2019-06-18,-0.53237164,-0.5719096,-0.5592247,-0.58504224,-0.6016526,-0.58733636,-0.5686913,-0.6326498,-0.61404514,-0.5597266,-0.5028963573754756,-0.3789314532652883
214,2019-06-29,2019-06-18,-0.5401845,-0.57143116,-0.55461997,-0.60412407,-0.5984297,-0.605716,-0.60114574,-0.6367605,-0.62376165,-0.5633226,-0.7130977165188365,-0.42915438872494915
214,2019-06-30,2019-06-18,-0.54606193,-0.57918864,-0.5880773,-0.6056899,-0.6357744,-0.61611545,-0.61210716,-0.6304466,-0.6404513,-0.5648417,-0.681494015668611,-0.39093595978979256
214,2019-07-01,2019-06-18,-0.54843223,-0.5958288,-0.57038987,-0.60733736,-0.636899,-0.6150352,-0.60242563,-0.6150987,-0.6133401,-0.57975197,-0.6648347004917478,-0.39461080872586535
214,2019-07-02,2019-06-18,-0.5496918,-0.5961153,-0.51338536,-0.6162746,-0.5501795,-0.619595,-0.60424715,-0.6029364,-0.6151507,-0.5976348,-1.7268660430167708,-1.0063506616174414
215,2019-06-19,2019-06-18,-0.12851968,-0.121736914,-0.11186277,-0.11925542,-0.13598828,-0.11648285,-0.13105375,-0.103672765,-0.14870542,-0.13153186,-0.06905952985111709,-0.039158202045201256
215,2019-06-20,2019-06-18,-0.09606933,-0.02687738,-0.06285701,-0.020248827,-0.068048455,-0.108823836,-0.020277355,-0.0688788,-0.09268024,-0.03168359,-0.03225789562845147,-0.08027252777833556
215,2019-06-21,2019-06-18,-0.08904367,-0.0352141,-0.07202104,-0.015629433,-0.09011462,-0.09639713,-0.030136183,-0.097024985,-0.07876242,-0.04083002,0.016044249288797247,-0.12167436627883445
215,2019-06-22,2019-06-18,-0.108516395,-0.14690182,-0.19905129,-0.15804948,-0.17425968,-0.15872963,-0.16493736,-0.19281495,-0.17043734,-0.14630702,-0.04059576588202412,0.025244657844463652
215,2019-06-23,2019-06-18,-0.1101908,-0.061085545,-0.07726571,-0.03805368,-0.08796827,-0.058093194,-0.05668754,-0.11689278,-0.046114054,-0.07540802,0.18136409052342825,0.06549644527550422
215,2019-06-24,2019-06-18,-0.10117561,-0.11193146,-0.11444827,-0.119423315,-0.10237022,-0.11417036,-0.11510974,-0.15247086,-0.08563081,-0.122668564,-0.16508879415088537,0.003393687524755884
